vm_id,n_points,cv,hurst,acf_10min,acf_30min,acf_60min,acf_120min,acf_24h
1041,8636,2.385343546656088,0.9747398801062228,-0.032215720471895505,0.02123893694205825,-0.008053276413536705,0.0772594504369777,0.4981904181008103
1042,8617,0.13120771063898684,0.44578289532740717,-0.5044266266244936,-0.002610528568280327,-0.3012824801593505,0.08385341654840224,-0.02217483672444428
1043,8634,1.5214000357016466,0.7917131696306462,-0.1405358091008877,0.07718151032394495,-0.016844345169732104,-0.00808205781437112,0.28510928400492475
1044,8632,1.854505188588549,0.8165806666024907,-0.0674047841866204,0.04052036779822926,-0.011636468508956038,0.031409243092583534,0.39016121556682803
1045,8634,2.3991547177916117,0.850652313483176,-0.05547406380513166,0.14051226425348962,0.11664619484655141,-0.011308020779468157,0.496777645662948
1046,8635,,,,,,,
1047,8635,1.4304977384916897,0.3542377366299464,-0.1683670869565992,0.09900177113759386,-0.01655140762648952,-0.015109981186725905,0.02185230643524515
1048,8613,0.23533874989369996,0.8454497890019455,0.40421295466889257,0.479273974151589,0.3405311676387187,0.4096880663501166,-0.009866998183609688
1049,8617,0.12715765653478012,0.5868795818338957,-0.5532521734106527,-0.013148420185717692,-0.33153537335865874,0.08503905401059703,-0.02719572669796396
105,8618,6.104715608944933,0.7296993908503089,0.5705032106628277,0.113518611409547,0.2923193442547932,0.05123361550350534,0.04626834387403299
1050,8618,0.1377031957021293,0.5491634223544095,-0.4940836020882151,-0.030306803336707343,-0.29731565870487886,0.0908142446520192,0.07755345725500355
1051,8613,0.1338442591985879,0.5944526543011226,-0.529570824494506,-0.024528438990320974,-0.30729382305464353,0.07664112336577765,-0.029758662441175823
1052,1926,2.223087469840614,0.49239409288167,0.10430447185986999,0.03758097376539215,0.08267057528799078,-0.003747750023574832,0.025527224582022324
1053,8617,0.13713440749373773,0.7379493666937583,-0.44368651078436,0.030171159077715958,-0.27321241961820336,0.08586571469365417,0.00995631557689188
1054,8537,0.1271647669170359,0.5602843038960091,-0.5397792532137426,-0.01711826649387321,-0.34003077275716537,0.07768679473263179,-0.010848753945215145
1055,8632,1.8089863546813714,0.453812289899449,-0.06363642656886562,0.0014149220977894327,-0.03603089903823081,-0.00846437503875731,0.015345982791046101
1056,8631,1.3857342606507828,0.3220358390934837,-0.2128472892702727,0.12874180059104728,-0.024581838326413568,-0.024158439235508956,-0.004900530373399288
1057,6608,0.56031985566886,0.6201603925288397,-0.01927412930980311,-0.005565023902068621,-0.014809787759551477,0.011379013560440328,0.013932879028745071
1058,8615,0.1295924868847489,0.5656440446182991,-0.5275002580880743,-0.013646537587125534,-0.3143590019776152,0.07774445767166865,-0.02780554528563561
1059,8615,4.229797249705622,0.6045145199306899,0.8662923525737435,0.7688846877759948,0.6391788873876036,0.560390159689089,0.0023867234732311083
106,8611,0.09833463008459685,0.8895260691732535,0.334300848145159,0.375873204514312,0.2506968518505124,0.11363614163601785,0.05201508923933631
1060,8619,0.1299069827927815,0.569792627175404,-0.5239151005427485,-0.003993988117555507,-0.3277988623556072,0.09056898904487007,-0.004985651529065285
1061,8635,1.3601358429195523,0.2699060195192825,-0.2084532349992359,0.10604992001101794,-0.023817423462967554,-0.03748898677547638,0.01981198372847003
1062,8636,2.140488059533543,0.4599864321742556,-0.060927491492245384,0.019684856956818108,-0.04042222371342868,-0.009813655728405537,0.01083054547545978
1063,8616,1.9142830239455981,0.940110601808984,0.9751805943507584,0.9441811780879581,0.898658336954069,0.8444093289546913,-0.08507205531081047
1064,8617,0.16224030644672624,0.6122791776878395,-0.29271493473923166,-0.018363517435907147,-0.2230808160093034,0.06108607001632909,-0.0008668837205575874
1065,2016,0.11918121613283887,0.2832139684069759,-0.6726815054817337,-0.1747441577419751,-0.2546853481951994,-0.06452318638003039,0.07053694164230521
1066,8616,0.12819058481576914,0.564437484848967,-0.5373592646779246,-0.013183669771672459,-0.31440218372720835,0.09270996928135716,0.0038116924736189797
1067,8618,0.12590744465918224,0.5804790097287301,-0.5678846819029182,-0.01541354672718558,-0.330133463653415,0.0897511853752282,-0.01905628856877872
1068,8634,1.3870478879930066,0.29637080785678466,-0.20790462257890072,0.11364608425288253,-0.029246774385316213,-0.030069630122320296,0.01781616414006355
1069,8616,0.16320825425216523,0.5968255588419044,-0.32756102882766264,-0.009867389044540766,-0.19978650731129158,0.05505474783259698,0.12552617538230298
107,8602,0.14106927499354951,0.9108335801248786,0.723765990201689,0.7160812667607942,0.7926011014537476,0.7848120537247314,0.7225295083769069
1070,8616,0.8138598583629905,0.6407300189387288,0.550124924712781,0.0021650449448581653,-0.009022849614801529,0.0009569017350565332,0.00027763573179507927
1071,8616,0.1765093042230579,0.6695408137866277,-0.17512067427936298,0.0040746562338389355,-0.16282743091562288,0.04036199369030396,-0.0002017340828838663
1072,8615,0.12864397641683956,0.5464113079414987,-0.5358174203100786,-0.0004469458144803643,-0.3292522575898816,0.08496809346126599,-0.011190733616030835
1073,6073,1.5745952523507825,0.33280832057368503,-0.10671216791221516,0.14396675243880014,-0.015733089198102675,-0.04555882155677667,-0.015377337038838519
1074,596,2.6199752011097064,0.2840299428611022,-0.10702457613805225,0.1660814646233573,0.06827184355020485,0.01126011834100704,-0.060746397459198055
1075,8633,1.3728846291258294,0.29920756932802534,-0.20511469518027273,0.10846424845501718,-0.02303417527026175,-0.03779919310536074,0.0030607607944825696
1076,7801,0.12999141083401292,0.43763949872225744,-0.4990932121361967,0.03161667420156922,-0.339810211333478,0.10520800650124804,-0.0389754391459152
1077,8616,0.13557495756074076,0.507632074049088,-0.49634361172641034,0.005297219625533594,-0.30278773639399464,0.08572179327240634,-0.036235952271062855
1078,4073,1.5985994792031002,0.41571085025631804,-0.05694766521840194,0.18816677300119697,0.06461660307443043,-0.02532804088560941,0.018571707939396925
1079,8616,2.242181273064727,1.0129221073154837,0.9304340723842149,0.8155049733518499,0.6628921338225833,0.3599605971220794,0.37309842751639366
108,8616,0.17009077684357166,0.9963661364628054,0.7846427116948446,0.762079985391948,0.7783651274713819,0.7557171170621856,0.5786250791173542
1080,8616,0.7438525990405528,0.8844937612048944,0.7191333603313685,0.5608378420450449,0.38056925067839237,0.19013002424338,0.2638976633297097
1081,8619,0.4075798453913554,1.1642948825547734,0.7573281633220034,0.7458169607025673,0.7006831464931311,0.5988914657022638,0.626508098810126
1082,8616,0.12705916425555963,0.5780797003553232,-0.542696078493625,-0.010431113248806403,-0.32283615606521565,0.08051421686018101,-0.004971732403690431
1083,8619,0.13226231559038837,0.4525119896362752,-0.5033554979892869,-0.011767199816997738,-0.31117306379798293,0.07805658487588707,-0.01725007294908155
1084,8631,1.382061024522626,0.3210307352377122,-0.1853064242873384,0.09904223377852749,-0.0397115724544778,-0.036421944173270195,0.031699078402395234
1085,8636,1.3631820019695255,0.28209951452381055,-0.21677012241193022,0.1071944077962149,-0.033935443482413306,-0.0203910849547314,0.03351318864249795
1086,8620,0.13874068094577133,0.59829967807119,-0.4604685545308108,-0.002224156325105028,-0.2766504612884551,0.06624489649413702,-0.006377297147499577
1087,8613,0.5412535767885545,0.8715572916037002,0.1668374689168023,0.1414571879450335,0.13225099839479487,0.1318943829067066,0.09689619276957276
1088,8616,0.1652349928762563,0.6459139340170956,-0.315728996649074,-0.020392190640339515,-0.19775834502465336,0.06850521538069183,-0.019704240064375295
1089,8617,0.42147763791269377,0.727872985570088,0.0974774017211887,0.14958158548294137,0.004655116492818104,0.0158984221163801,0.0038295486980601022
109,8616,0.07082765453184134,0.9117199605843251,0.22953736947813672,0.2267822884869129,0.46566166189536984,0.4410682004622979,0.2880829714463673
1090,8619,0.13015262703913796,0.5772275446359092,-0.5219227730583295,0.003819443618295415,-0.31428512813869314,0.08015256997947383,-0.02046898630055191
1091,8636,2.0628171739339307,0.238447170087438,0.6449323888954005,-0.09699627192245484,-0.17422127385016944,0.08757490834690186,0.8800601738954948
1092,8635,1.859334691758918,0.46084723371542863,-0.05615475129120813,0.022903327974840088,-0.0325932913321681,0.00021735949800418195,-0.0004902082013155535
1093,8634,1.3676525650072768,0.3080560309392755,-0.2072318669885318,0.10637468733675845,-0.0379561359884162,-0.02248751531143472,0.04850677646759483
1094,8635,1.4701034647553706,0.4120930305874733,-0.14145494832646707,0.07079343235532995,-0.051074081754781425,-0.045002897774383196,0.035277962194576885
1095,8616,0.1405355132539585,0.5971644182346694,-0.35664663173974825,-0.024357784396581594,-0.2736009450894633,0.06731986576571049,-0.022020725514833514
1096,8617,0.12721996986704814,0.5803383435957618,-0.5539911984768574,-0.004496728210025048,-0.33377313574050604,0.08343695450294213,-0.020197899350334742
1097,8635,1.3654245682135235,0.2758398507888591,-0.2087958835033552,0.10628568892575557,-0.023173265510461737,-0.040010150659524346,0.022634093643544254
1098,8632,1.549905797911457,0.39025631126575994,-0.1687969756509744,0.0882467367381775,-0.04352504424377094,-0.027453503036917314,0.02323661250848204
1099,8635,1.568746713573312,0.3682237038902384,-0.1454958518500529,0.06496318141859968,-0.02302064590504583,-0.029865986949727665,0.029735268673683035
11,8635,1.7604716551362678,0.6020536118432712,0.2760516153590553,-0.011645016218471459,-0.01361479925079044,0.057561405460467625,0.9156330053381571
110,8619,3.768276837536709,0.9001945733359779,0.9893283070555566,0.972186850845481,0.9510879492471246,0.907616630311375,-0.018719452717117602
1100,8619,0.19755697606210898,0.6647129186011591,-0.1101146038382287,0.09164974543763696,-0.11902934698178462,0.03116461921812974,-0.0026963763751702407
1101,8617,0.12890411546358058,0.6157341327149393,-0.547671043037961,-0.017045072246050376,-0.3326644011262686,0.09446624941708463,-0.023232083151444725
1102,8632,1.3642551661713276,0.2795434995900664,-0.20872542458978988,0.10875152660260592,-0.022062543985511215,-0.030864610423347122,0.013556773335877022
1103,8634,1.4688428229792145,0.3991253731717841,-0.11360983951119048,0.17799837009330746,0.02782457391845645,-0.0003584102823621817,0.028586740443363505
1104,8632,1.8091712288077864,0.47353341755517714,-0.0633904626580581,0.04107656654432366,-0.030697562134237324,-0.019489167664093116,3.94576236853854e-05
1105,8635,1.3629348798553165,0.28604137454045964,-0.21159168074820237,0.1082685094465806,-0.02971321554480493,-0.031176226106276062,0.03512664178709917
1106,8637,1.334536273709232,0.9327608853065663,0.14952535848642598,0.28558102651007716,0.1627235249934763,0.12455668299454967,0.11386557085368917
1107,8637,1.367026813323593,0.509008318826327,-0.1669086200233396,0.11883974845923563,-0.00557857737662368,-0.015520264245701432,0.046550404394455236
1108,8635,1.3698930784578867,0.2788559575583225,-0.20880102381188106,0.10618950447397782,-0.021473638639774816,-0.035592183262140746,0.012423233799856506
1109,8637,1.3653936512703673,0.28423543854014244,-0.21402158344544317,0.10597992657255735,-0.02926432150323851,-0.026323762452824247,0.03015335704153334
111,8616,0.10221949762417787,1.0065253103275817,0.8529808285135466,0.8362876240213996,0.8614161927024364,0.8331752959423119,0.6660015330306817
1110,8636,1.4274100729680146,0.36860633391521114,-0.15624122393989684,0.14540294747177196,0.0014671988597721143,-0.018434120257090392,0.03436516056861591
1111,8632,1.3703788623223379,0.2853451720407766,-0.19458106656579502,0.10089158572940943,-0.03923232779178046,-0.038351585520999966,0.012726101155619115
1112,8614,0.12859196306211285,0.5832770014968872,-0.5334623030104428,-0.005843107345609335,-0.31994922105860635,0.07113447677323871,-0.02403225718752193
1113,2832,,,,,,,
1114,8635,1.3682282844427713,0.28203200793223904,-0.21008949090420975,0.1080287371758915,-0.02353881832223511,-0.037050252601381596,0.013351898435286922
1115,8616,0.3620005227074957,0.648464009752947,-0.018364344821328826,0.026383412757244477,0.023872775162885045,0.019164554105516776,0.009308043638289963
1116,8632,1.6219409363748587,0.4235778575046656,-0.09732744565725039,0.05377140732560878,-0.03748673281226226,-0.040000518486513634,0.01570443240489122
1117,8618,0.2762378638713267,0.722226835032264,0.06621881147678181,0.08299711485534486,-0.05293924821311717,0.036736771966568785,0.007343027909775106
1118,8615,92.81702430050211,0.4584975936318507,-0.00011611704598234918,-0.0001161710037174706,-0.00011625203441060322,-0.00011641443538998955,-0.0001201056930098454
1119,8615,0.1282747242571751,0.40486333494902405,-0.5463629688680086,-0.003001907559614437,-0.33158543121147677,0.08733921015682249,-0.003609810475954814
112,8610,0.34609947648897876,0.8877567866631686,0.6996834262446223,0.46689274951722964,0.4167528186780949,0.3954214925638468,0.24797885949859028
1120,8613,0.2011316830180581,0.772768217900073,0.12550826809262886,0.19141783075083996,0.015378730149010067,0.16291080506484815,0.05118760500839791
1121,8635,1.3682982898433864,0.28041245795407554,-0.21127716272891797,0.10407503982579508,-0.02785543372817378,-0.03269603182302023,0.035164187922836425
1122,8612,0.24511175552289238,0.8253708607712622,0.4087410459954327,0.4445230571854396,0.29507969958558655,0.3145912056809261,0.024069302810256574
1123,8616,0.15516229111759902,0.5185399809813332,-0.3871916744140157,0.002344500162789629,-0.23750804149189292,0.05973093748364349,-0.030378034890231796
1124,8616,0.14716245467947925,0.6175225085977389,-0.40565136394195234,-0.014874753970705243,-0.24213465552677918,0.054355009916939964,-0.0058852036792433025
1125,8616,0.1304666548393717,0.5709772188235591,-0.5193235019708135,0.005900474232595116,-0.31291965427545887,0.08740679657686944,0.014660844887938328
1126,8539,0.12810058138784944,0.5722842917062534,-0.5605989991927417,-0.016484818380417477,-0.34863709954176286,0.08989514558099751,-0.02733622337525107
1127,8635,1.36684785973527,0.27331002972848656,-0.2119979798132193,0.10783386534224636,-0.035353872117960726,-0.022608147922288633,0.029275817419435947
1128,8635,1.8220974804502659,0.7292481682447779,-0.012985056763071198,0.0853872590269656,0.02483607728740497,0.012776593276491171,0.01979812682168203
1129,8637,1.5072141367008676,0.39459261204516827,-0.08551957967352491,0.200248512126125,0.0510565669376899,0.014486515247358098,0.03999370641244795
113,8344,0.9867195737044949,0.9928664735155126,0.6214568350485634,0.15553073042451862,0.05806579151963408,0.007952925063646745,0.4149038350488984
1130,8634,1.360295071149959,0.2839912477260162,-0.21368270893266825,0.11048854516982198,-0.03579101164827114,-0.023871514327211654,0.031923706722523065
1131,8636,1.7980339663311966,0.4749862419124752,-0.0728695624365987,0.04554484655982128,-0.03500303692022569,-0.02635243726683943,0.01345938136423006
1132,6358,1.5329057157389285,0.33361652022963667,-0.08107602933311966,0.17750469574571653,0.026106344628592775,-0.023844765958667264,0.01294596712944035
1133,8636,1.622040303792764,0.6109566625772694,0.04829492799343056,0.13743675985395284,0.020064823348214775,0.03352743084035555,0.018267565240371753
1134,8635,1.513109236661487,0.3926574349317065,-0.15203441837336987,0.07748460742380904,-0.01387450486808081,-0.019901584875712777,0.0211117553070535
1135,8636,1.3649875154886213,0.27434650374141845,-0.2144834986890216,0.10675986972485572,-0.024996049404609755,-0.027026365893581022,0.02744865697313036
1136,8616,0.14077797929487068,0.5523588398450153,-0.4734787893321029,-0.012373344494012901,-0.2888957707390885,0.09396739014311496,-0.00873406892334307
1137,8634,1.3662185462052328,0.2881034154015354,-0.21187326646848553,0.10707860272162466,-0.03739486662900634,-0.022743982397795286,0.034894968169273316
1138,8618,0.12590617694172687,0.5493490497904874,-0.5535505702843653,-0.0062885206547703895,-0.33512416188096783,0.0811408174052724,-0.011276061316633426
1139,6342,0.14172416874028362,0.6892527163728155,-0.42096788504,0.019183406809510094,-0.28397585695299465,0.09745003126137415,-0.03298558751204632
114,8616,0.40252389890176743,0.8304224633430817,0.6608412055767234,0.6157013983822044,0.6073975050022993,0.6042322121636385,0.5290497881306474
1140,8617,0.12740756576912288,0.6128315289094975,-0.5619727175122908,-0.006543452750935958,-0.3359696346510693,0.08787688744662572,-0.02049047202402564
1141,8633,1.791639635638326,0.6445221825356643,0.04374503896745413,0.1074769356897296,0.041456558755598394,0.02270487831294294,0.06336542755293947
1142,8616,0.16121992650207945,0.7069378972352504,-0.09844976967462453,0.14303664668322333,-0.10260877432064217,0.11739721038618411,0.025466480286142536
1143,8635,1.3723466443698658,0.3062495064674569,-0.18039440438257248,0.1156425361547262,-0.024876716798601668,-0.03173298319628385,0.02740184291676518
1144,6564,0.12354425959865982,0.40962295738314913,-0.5834659934543934,-0.047212458084490455,-0.3526210205952221,0.07817774584575655,0.00813720764831091
1145,8637,1.536362156140064,0.4154930292365803,-0.0693797600915272,0.21885709851792742,0.06443917270325245,0.0201170244889518,0.06282233907233759
1146,8619,0.1519089150903862,0.6338169907534084,-0.21134851078846909,0.018699227378537728,-0.13514551611841438,0.09967520086360689,-0.014141644569720868
1147,8633,1.3753914700089582,0.29377396468614836,-0.20793100333826328,0.10838183020519569,-0.03999488388648019,-0.022437607207060076,0.020919401812964204
1148,8615,0.13660767694659595,0.5813191934925621,-0.46876514848790196,-0.00022594115929568383,-0.28885628991390466,0.08227767635610021,-0.0164281989393828
1149,8632,1.3661410704821177,0.2673019463992793,-0.2075568086061317,0.10705076196123277,-0.020836017633568425,-0.03377212477050846,0.014047507301811358
115,8616,0.6621705554434251,0.7110012542473491,0.1829176569040052,0.17879005979691975,0.1274071499226516,0.17351851745657204,0.06501371288435429
1150,8612,0.17457377827093434,0.7766862340962992,-0.048354474723825765,0.1478279195237593,-0.07480717202619179,0.13064169508669932,-0.012937321446108083
1151,1709,0.14387667912203334,0.43362672779724026,-0.4103668095163472,0.026427050548092072,-0.27898351466323773,0.13035991714550316,0.002978949242943903
1152,8633,1.3653390437866064,0.26742340217387,-0.20923156971853518,0.10864455017006705,-0.019006036037512265,-0.031365219913682255,0.021140850641983944
1153,8635,1.372344550059721,0.2869100630423449,-0.21207827642011548,0.10703406768522751,-0.03412270359769446,-0.030796717815202587,0.01812118948777503
1154,8635,1.3693878506781658,0.27647281948217695,-0.21203776236838529,0.10879908813260328,-0.02509431918493087,-0.03824838056287286,0.014276455127541283
1155,8636,1.3653532659374765,0.27335497542579557,-0.21095960666345137,0.10760663386860016,-0.020745002530288676,-0.0401564071526798,0.02580738287398822
1156,8635,1.6981782173097906,0.4679577116867516,-0.09852185397514905,0.06807523260484513,-0.030464495011345127,-0.03270354227099689,0.023460160529714724
1157,4631,0.18228142917989962,0.5300305597356502,-0.38638034483854655,-0.0019262229625743824,-0.26148761884536714,0.09634320014118425,-0.037569168860747876
1158,8629,1.610520489300379,0.5693313357251739,0.20045025023382254,0.15641360605285642,0.017670348766105595,0.015769149331654433,0.04727692150698043
1159,8635,1.3636764592386201,0.2757407910043049,-0.20939540442927848,0.10832078910356951,-0.02283977793799874,-0.034943407425751936,0.011270817984704714
116,8617,0.11168576890709629,1.1083046744359881,0.6294359799450071,0.6272154246709082,0.66900186167522,0.6088735507119062,0.3212658972800163
1160,8619,2.890362300900069,0.906534766746065,0.35460148612258247,-0.01303884884376488,0.12387576253991717,-0.013276113936197645,0.6196796890689582
1161,8629,1.3735790650176443,0.2934175914533276,-0.2066819557178776,0.10357324258408024,-0.018586758227997435,-0.03201230540799031,0.011835096794069463
1162,8616,0.17741811912678515,0.8993936284612238,-0.06183190487940313,0.17412398769661327,-0.03775746186744932,0.12650579075345308,0.039290825712431726
1163,8616,0.20362790825161675,0.5854969163623512,-0.19395711201828625,-0.004265168892427472,-0.1155082327052641,0.022546814846376686,-0.008651334958844936
1164,4076,1.792045406426249,0.3168823264600275,-0.07339359755471644,0.13179922719248421,0.0364060331571375,-0.0368558927002625,0.011563261282484874
1165,8619,0.1267529095340139,0.6109528379805298,-0.5446128358726687,-0.0025143731039838127,-0.3411424083195257,0.10554332718815089,-0.014413200136183767
1166,8618,0.12805359778812325,0.6188216103785538,-0.5573520042012495,-0.009446561605754713,-0.33735042624789474,0.09411930037786756,-0.02590163173165047
1167,8612,2.885002963894114,0.8966081746049059,0.9295691604967672,0.7819120157872335,0.5952533601324084,0.2602338372784064,-0.013928080921960557
1168,8635,1.3723158427335138,0.3102150621480543,-0.20804337575716042,0.10474731507197504,-0.030859147412559605,-0.024502793120450415,0.03157337753769518
1169,8635,1.3713500660721252,0.27940514802424066,-0.2114580109430005,0.1078618325022677,-0.031507866857226466,-0.02816671710086993,0.022358181963814287
117,8619,0.1614345822582279,0.9490991880371759,0.7721819543966023,0.7382602050869292,0.7081181052582365,0.6937896637380875,0.38474001701960586
1170,8635,49.16380697839374,0.4505427217922916,-0.0004138661722345566,-0.0004140581006326815,-0.00041434632723415016,-0.00041492398592578186,-0.0004280528730908827
1171,8632,1.3665946106359816,0.2766911408219507,-0.20747066827629543,0.10924843404057592,-0.020164839092714434,-0.03445061978156524,0.012652141691890464
1172,8635,1.3676676878278062,0.28502786395160246,-0.20643544108266573,0.10936720560123327,-0.015947355017169366,-0.03778056212706484,0.02508603509187684
1173,8617,0.12941012995990833,0.46225354455538625,-0.5327831625552716,0.001311177078659585,-0.320242207157754,0.0910897663966372,-0.024224066762523238
1174,8636,1.3663132558279498,0.2708206956475209,-0.21024926131418709,0.10892641172382453,-0.019251072255379365,-0.03343415964373814,0.027038071651752253
1175,8636,1.530117645163682,0.39493656671645755,-0.07241081104171908,0.21136839788905717,0.06783184141635401,0.014959279597769168,0.06828727505401616
1176,8633,1.753634958096172,0.47192060440062034,-0.06774456785514912,0.03968310562822743,-0.008234037895612405,-0.01087717764578478,-0.009390692723341115
1177,8618,0.12820804461357846,0.5710620807947178,-0.5364493306221803,-0.01928195390067639,-0.3277127754613013,0.08124163197798111,-0.009666076958572764
1178,8635,1.36743919444888,0.28550790779370716,-0.2116786136168883,0.10873911895042059,-0.023312921649108687,-0.03511752821352447,0.018116728541521007
1179,8617,0.155836129522894,0.5762050970177078,-0.37142577646925695,0.017797664151255756,-0.22296265676424104,0.06877976684837758,-0.02390501158332348
