container_id,n_points,mean_cpu,cv,hurst,acf_1h,acf_24h,omega
c_14397,1613,1.8264104153750775,0.3436420562669895,0.6950379804000738,0.0936039901199756,0.11226126951405396,0.19812246920112442
c_5618,1613,3.4246745195288284,0.28698611982106126,0.7656632017294944,0.3314120276268846,0.3018572279967787,0.32074246350008095
c_25694,1613,26.45815251084935,0.40851936045412063,0.9248488036286369,0.8842730360923133,0.9498522011488209,0.6717725480150344
c_37881,1613,22.736515809051458,0.7320000665012573,0.8848155731388243,0.7007684473624067,0.36619266838258707,0.447198927526551
c_38488,1613,4.1097334159950405,0.36710939239476564,0.8125604717654019,0.49753680009424617,0.43185535348813775,0.39185860570744957
c_24550,1613,8.108493490390577,0.32682820260195855,0.7874519665652564,0.46896395395261925,0.2647578008304556,0.3436265939578026
c_35054,864,13.028935185185185,0.8796883464134304,0.6581545551112655,0.7662623531457078,0.2817641049282884,0.5782370077603831
c_12896,1613,3.783013019218847,0.38738013130223253,0.6645900722909239,0.0578449952035916,0.02527562535283773,0.1852734796374379
c_54636,1613,5.356478611283323,0.3146532043655201,0.8547581909945001,0.7304246062114818,0.4013441672103468,0.4942868158597541
c_5773,1613,22.937383756974583,0.0994819622979729,0.6598913760063572,0.06037603204466865,0.0273999083714144,0.19119372947975832
c_67685,1613,5.500929944203348,0.22925110213506977,0.7020713673538976,0.07515391358680373,0.04631148373948585,0.20495854640549627
c_58378,1613,3.855548667079975,0.26354116042622056,0.7992537283860686,0.4457613283156746,0.09911221785089405,0.32398720334748965
c_50918,1613,10.070675759454433,1.157203272251886,0.6393632602516516,0.15255393186252159,-0.03821955161825129,0.18290927856045758
c_41003,1613,11.346559206447614,0.3492724155519516,0.9074951477966611,0.7983533172777497,0.7094205709759855,0.600011315189038
c_62214,1613,7.332920024798512,0.3961597771090294,0.9499636197255946,0.8758552612851179,0.9001415941296399,0.6747618611262504
c_34657,1613,16.985740855548666,0.4606424467678475,0.8312592889632817,0.5369955224433345,0.5008579783927272,0.4232887554213598
c_57394,1613,0.0,,,,,
c_55160,1613,1.226906385616863,0.4469108356720438,0.6720689299828279,0.15577278373365874,0.004462349942495216,0.20440501996354477
c_53251,1613,14.130192188468692,0.5187112843772888,0.8608940989571292,0.4932622282001091,0.42553409459832386,0.38886774524565815
c_35074,1613,13.067575945443274,0.5106122576532852,0.8026261924878741,0.5023979338736354,0.037560892226288375,0.38671617047077533
c_33146,1613,13.590204587724736,0.17361930692368174,0.8759834723017418,0.7285029824592457,0.730666339693454,0.5556283622108733
c_504,1613,4.612523248605084,0.18280716282838047,0.7085470357322069,0.07224838616646,-0.009748556701307132,0.19536924892459817
c_55044,1613,3.7482951022938624,0.5813012705160635,0.653472203761971,-0.023375187782376357,0.004097625328461638,0.18565296754427119
c_7354,1613,1.2622442653440793,0.44463277736483714,0.71606138982413,0.3626280800400583,0.21340492591677548,0.3246773663629704
c_27872,1613,0.14941103533787972,4.132709259670777,0.6171925037635789,0.05149812022610315,0.08023837929374264,0.15968364843933147
c_17295,1613,1.2101673899566026,0.3814703429905074,0.6624170946592038,-0.07541541693802788,0.04496271444811166,0.15336908490939105
c_30618,1613,11.913205207687538,0.47921545781340436,0.8896177472993441,0.6692005478335898,0.5782178425093788,0.49652098499318187
c_15602,1613,10.523868567885927,0.8169531151726301,0.9427791139871233,0.8243378351615573,0.6883079123195971,0.6007412174082717
c_34364,1613,13.46187228766274,0.4840186502020381,0.9298487091168803,0.7807469740195823,0.8357197559197161,0.5733463124450996
c_20031,1613,5.261624302541848,1.2539487021752043,0.7517864957561451,0.6014668276685615,-0.01738609852258853,0.3626907784947663
c_57777,1613,0.006199628022318661,14.993998799519758,0.49672082615629226,-0.0044814914403513515,-0.005420054200541946,0.08474584481279523
c_32188,1613,9.220086794792312,0.6138500355419539,0.8853670618244314,0.24411691355431522,0.7008097785139619,0.39479076869510166
c_30585,1613,12.361438313701179,0.2842043339721331,0.8541583954032264,0.7939653471059517,0.6046760345388518,0.5313338800835239
c_7191,1613,6.061996280223187,0.23630235561533477,0.7182854656402357,0.06332322684937318,0.02309430663307208,0.19004242824470996
c_8414,1613,7.70117792932424,0.5211487237705188,0.846951307394205,0.5146182828900006,0.5297673074132483,0.4241673558288609
c_42138,1613,42.39987600743955,0.31105013495214134,0.8046932996564771,0.6433463710922683,0.29878359495817824,0.5030721885593337
c_61037,1613,1.847489150650961,0.9043299791221885,0.7359588742084904,0.040827242822676725,0.008212300615648684,0.199897691013443
c_18548,1613,1.6522008679479232,0.5246269775458451,0.7249477804654572,0.13609194633831603,0.009308750597740938,0.19805351009341954
c_9302,1613,1.5852448853068817,0.5165418405825201,0.728367737732156,0.05939245250938875,0.028560204796661593,0.17631427767465224
c_14257,1613,8.569125852448852,0.6274198345740856,0.8366200667685388,0.19724199388102767,0.2546400986045943,0.2694997954845385
c_16242,1613,6.316800991940483,0.35735358379032295,0.8844821845865385,0.7471885142458756,0.765133947243807,0.5862096561136894
c_6697,1613,0.0,,,,,
c_28405,1613,2.345939243645381,0.2873478432004028,0.7312351988165133,0.1690265601051246,-0.061268449492882585,0.23164691620535272
c_26732,1613,8.653440793552386,0.7687517817186611,0.9279099996803996,0.6767968983030767,0.24179242459268274,0.4696922332790454
c_50588,1613,26.09609423434594,0.5034008225354409,0.8978688256331514,0.8380047849548206,0.8266444518295113,0.6252651584007947
c_16287,1613,2.2845629262244267,0.31102459906709784,0.7191362622850583,0.2193140366864352,0.03615201783651363,0.224824094815955
c_24000,1613,0.7730936143831371,0.5417604734432043,0.7195948811997691,0.004710072786000869,0.015982194901861355,0.19926996922488827
c_26124,1613,14.13949163050217,0.3470812862075467,0.8963575381102619,0.7984465456627007,0.8392734921998237,0.6165701805454485
c_33763,1613,8.276503409795412,0.378732399329672,0.8965937086680953,0.7962308774023109,0.8109476684953196,0.6032754148680622
c_64975,1613,11.323620582765034,0.3629988285000661,0.9522365857753539,0.8700095371789611,0.8964393889417812,0.6601543962849088
c_68680,1613,35.619342839429635,0.056237427323623995,0.7877770925208737,0.5219409200615243,0.3785695561519634,0.3929155484336846
c_6322,1613,21.496590204587726,0.34575211041624676,0.8807739367183005,0.755726221585728,0.7495878512891992,0.5599889578032297
c_66922,1613,14.587104773713577,0.3970236773162763,0.9032039191977919,0.8400288000368344,0.886498255559846,0.6545112139292477
c_18904,1613,17.452572845629263,0.35124943899304073,0.9296531624761533,0.8945739460235463,0.9451373262727448,0.6971309140744808
c_58830,1613,1.6280223186608804,0.37111738655130205,0.6987487093118007,0.03011954620935749,0.012645176896577216,0.19008006298220614
c_10137,1613,5.108493490390576,0.5094726105856333,0.6988592631544475,0.0029110629241204684,0.027499545384325672,0.13830210302913748
c_25903,1613,10.554246745195288,0.23627454637007372,0.8152303189838834,0.41008436946001353,0.44241251761024475,0.3697826558113291
c_49127,1613,5.786732796032238,0.21807238660360032,0.8656400040775044,0.6403584935069372,0.605355910950896,0.4886609296764217
c_60695,1613,2.7464352138871666,0.31889635873942146,0.7145570194877012,0.3401587160386483,0.18029015758584582,0.260327263943508
c_17199,1613,1.7972721636701798,0.35121723567754126,0.6901368867020672,-0.038989453148088084,0.06036148282986741,0.1601383355601339
c_54047,1613,1.9795412275263484,0.44618467915712356,0.7053454804202933,0.6946577474963429,0.32921650642907757,0.5426059828339893
c_23889,1613,6.249225046497211,0.33826601153208274,0.6693697036568896,0.057908844842350884,0.18923629859225788,0.18160219073568318
c_38795,1613,3.513949163050217,0.367569136573988,0.7517624875790753,0.2516928269554182,-0.0833349618685188,0.2303456463889637
c_66875,1613,2.5939243645381276,0.3486191773352039,0.7084601297572326,0.10929388083832262,-0.018684902707567324,0.20509078890947452
c_2132,1613,20.843149411035338,0.4752122770660891,0.8965061414744484,0.8055638662899428,0.7100667118024248,0.6144266202434703
c_17530,1613,4.439553626782393,0.31061729661501697,0.7411089613584824,0.18168057382937963,0.03908913392122828,0.20856152782359816
c_13828,1613,21.140731556106633,0.31576938611735866,0.9122081707146263,0.8682757229563985,0.9222479019843279,0.6847360925111277
c_9757,1613,0.0,,,,,
c_31701,1613,2.939243645381277,0.21330820930056435,0.7358380065236659,0.3431153357520413,0.42250993363008804,0.33720217707035804
c_38189,1613,3.3093614383137013,0.34368548949168654,0.7151080046395566,0.1344291311835234,0.0848447576100475,0.21162668224565095
c_50090,1613,9.919404835709857,0.48000412595882963,0.7626068717185617,0.15195558969249723,-0.06369085777969681,0.22696733106895173
c_18104,1613,31.497210167389955,0.3238929245561385,0.9192903129188341,0.7929007610414529,0.8454158033504331,0.5935331775325752
c_29727,1613,27.111593304401737,0.40668242293700485,0.859394335279485,0.6962628611329912,0.6681087475949815,0.5409448550974689
c_61846,1613,10.975821450712957,0.7251729629077176,0.9278147028419876,0.8072395888961424,0.8459706897709227,0.6328429502864361
c_9706,1613,0.0,,,,,
c_29781,1613,16.327340359578425,0.22545728793730366,0.8563988475894699,0.7018548628676212,0.7049994084899678,0.5282101421170831
c_56045,1613,14.94978301301922,0.169759226531583,0.8340869256128627,0.6204466248724841,0.6203714363594875,0.4966727238284754
c_54104,1613,2.58462492250465,0.29750268075678815,0.7110506924760706,0.1637105367697613,0.05389386359800387,0.21071211189884775
c_17847,1613,2.6379417234965903,0.3353847278196069,0.7557863702379507,0.14122818012097935,0.05222996184999956,0.19195874376071664
c_5021,1613,10.834469931804092,0.6268504767000708,0.8196747998263713,0.4505431933044155,0.35794667298823185,0.35601075648370395
c_36855,1613,11.505269683818971,0.3831890883472737,0.8064316081440862,0.6057552783931802,0.3241513843031977,0.41837790292716437
c_65921,1613,3.0433973961562306,0.4979847475860223,0.7296083060405312,-0.017933171952276287,-0.04178943099805194,0.19996370025338916
c_31590,1613,13.59826410415375,0.7837256573028166,0.6574551294048177,0.7109571119437986,0.45457878213213454,0.6039567802734725
c_1878,569,2.875219683655536,0.40410404095994673,0.6825295842148715,0.6969637590909336,0.41127269409863615,0.5188881646169367
c_56814,1613,0.0,,,,,
c_8859,1613,2.1432114073155613,0.18512483716251973,0.6676101486354957,0.030236921546515097,0.08286108632674423,0.17467319957608052
c_53989,1613,3.6075635461872286,0.529452309728992,0.7246303750394945,0.06825717140728779,0.14334220011997217,0.14834805230075632
c_32951,1613,3.649101053936764,0.33381340333238774,0.6965234446023438,0.008882063325567378,-0.011536994030669483,0.20189209215237902
c_41334,1613,0.838189708617483,0.5961666934466626,0.6766897062758754,0.08311812069704028,0.04734593772903773,0.22826351084643615
c_53810,1613,42.796652200867946,0.11476832961988387,0.7705341907210285,0.6190952665732307,0.25982851558595305,0.4381023737388421
c_52252,1613,15.523248605083696,0.330048353014326,0.893862244617275,0.8260713540824071,0.8901564988058046,0.6460782686002928
c_35359,1613,1.4370737755734655,0.4586911015629402,0.697781846291667,-0.03642755976480297,-0.0005922523064813479,0.19637884502116798
c_11430,1613,15.73465592064476,0.21176508453193946,0.8912806132794646,0.7909191197358454,0.8163841752718388,0.6038447075341611
c_66738,1613,0.0,,,,,
c_39835,1613,0.006819590824550527,12.067989212638684,0.7391437251854335,-0.006918238993710655,-0.008371385083713845,0.24549766175146415
c_25380,1613,6.51146931184129,0.4073287545947433,0.8918941938943008,0.8030173315615151,0.8585863573020908,0.6115388365752058
c_14469,1613,10.638561686298821,0.36085716429612025,0.7807332504284441,0.5200229760063729,0.34001236120249284,0.36784256359854095
c_20280,1613,9.528828270303782,0.4437519379339142,0.7448851385954455,0.7669621895374277,0.08753729808492534,0.4178251812275968
c_47977,1613,8.230626162430255,0.37392640645522707,0.9076113855922954,0.8045685519570301,0.8319004573784463,0.6159008188906867
c_53076,1613,9.28518288902666,0.6214512364186582,0.8765408358575604,0.7357928767901306,0.7696449750142816,0.5576647405069406
c_50725,1613,13.081215127092374,0.32768896662633185,0.8966973677435153,0.7953316734033977,0.7531855288738944,0.5855059942459793
c_34208,1613,3.045877247365158,0.3663681388882595,0.7038337451211927,0.16842738111673536,0.08789071719745378,0.2210077135505788
c_64665,1613,16.235585864848108,0.37669549880764225,0.8528142073780853,0.8015811047794575,0.7915123708482423,0.5724108053000858
c_21775,1613,11.504649721016738,0.28869325071217866,0.8802382530063622,0.7781603018592955,0.8371548434218516,0.6025238076718046
c_1615,1613,0.0,,,,,
c_60032,1613,4.637321760694358,0.2032419758615201,0.7880562043919916,0.344862806171681,0.32620358932691457,0.3158615037778
c_60060,1613,1.967141971481711,0.2694760060223702,0.729902688597631,0.21934786924820296,0.11999283455109422,0.23407483173535104
c_18027,1613,4.035337879727217,0.3623669758571755,0.8378986305674954,0.7360428792380543,0.6579224506954753,0.5260747130427528
c_31249,1613,5.588964662120273,0.6123123095965208,0.7077161122085239,0.188434001092518,0.13050493753647008,0.21459510150684968
c_56541,1613,7.864228146311222,0.4512049190031858,0.8473400414959162,0.7262807317089963,0.7023908788610038,0.5812759838299011
c_18422,1613,23.49907005579665,0.45376739234690755,0.9108559962288718,0.8236379117254983,0.5512690186476045,0.5878585347622104
c_9773,1613,0.009299442033477991,10.321498599202217,0.530709683235681,-0.009457755359394871,-0.011450381679389266,0.18728345655977263
c_45658,1613,27.95040297582145,0.44559484612566164,0.8801612615688383,0.832776014895828,0.8755123119871424,0.6376802281195961
c_60724,1613,2.2107873527588344,0.2941939992020468,0.652673621790765,0.03098176574704039,0.08394779231317867,0.1566223396213211
c_43488,1613,16.453192808431496,0.3130783765560947,0.8500123981433143,0.5878209462333243,0.5906969273862123,0.48480704964530075
c_71099,1613,12.64476131432114,0.327119658443613,0.8653645391883508,0.7832122921857123,0.8039453671276806,0.5913449044513309
c_33009,1613,22.964662120272784,0.2736631268610574,0.914854593473518,0.8452150806819261,0.8713144039913807,0.655793986527514
c_48492,1613,10.19590824550527,0.8793058536259867,0.7304114024500642,0.37043950970795614,0.008884478529736768,0.29958764805768423
c_70647,1613,4.616862988220706,0.5791767812929939,0.8213657247017144,0.2793136766518936,0.24937607298719375,0.24999532407803304
c_20774,1613,7.518908865468072,0.37510488371345946,0.7054174194506502,0.14000045496757718,0.1799919881516258,0.21413233366049278
c_30961,1613,20.563546187228766,0.34903287641200287,0.9274330521815088,0.8699536963387864,0.8921632489715862,0.692413516044943
c_65906,1613,15.96342219466832,0.6001817563320619,0.8130395185547625,0.4163182533666588,0.37395586913935125,0.3443910964690994
c_69501,1613,3.0675759454432736,0.49383770256792414,0.6618429373731995,0.051569858535388174,0.03828222876285874,0.17044538864971992
c_38093,1613,10.412895226286423,0.1860667679782504,0.8095752750760183,0.5012673593826246,0.41459628865470755,0.3924598831604236
c_43206,1613,12.017358958462493,0.25130577368669516,0.7504919371244769,0.6429132575373172,0.1809908940025252,0.43191154750884864
c_55645,1613,3.12957222566646,0.2778839139580672,0.7005732687954302,0.005275329517471729,0.07768120400477417,0.17799567777313663
c_14712,1613,7.0774953502789835,0.36518940773679853,0.6926854217177982,0.28096542278251285,0.17864557311344348,0.2717463732870039
c_16186,1613,0.0049597024178549285,14.164215474215297,0.4938796622137737,-0.005021971123666022,-0.003030310856529163,0.13854344449636224
c_65487,1613,8.99318040917545,0.3735015238143351,0.9514446334635054,0.8526540121033861,0.8857526380030329,0.6370729541205306
c_60148,1613,2.995040297582145,1.8945491086349906,0.6490162453126214,0.17007608909693323,0.011692510006963893,0.17590509887680583
c_29046,1613,6.466831990080595,0.38436182909447536,0.8309547278461177,0.6336967919699317,0.598402790778764,0.48610051050814385
c_71180,1613,5.12957222566646,0.2010713111654211,0.701852565607292,0.10129860422028056,0.08192358816256556,0.1993160383530208
c_59230,1437,9.117606123869171,0.3246557127030721,0.8619966992048123,0.7827800036050626,0.7586063826451029,0.6521167860496284
c_17077,1613,11.546807191568506,0.4220831747263798,0.901594124819549,0.8238753590504979,0.8025682748384156,0.640499100957334
c_11418,1613,5.2752634841909485,0.34503493316829903,0.7193116699114783,0.10735932612191458,0.17081186161320783,0.22343379313493472
c_36434,1613,9.562926224426535,0.5221509912142667,0.9270661318045288,0.8219881665630518,0.7551551415278839,0.5530209669027766
c_28056,1613,0.0,,,,,
c_41741,1613,6.531308121512709,0.7183221548661555,0.8186511611772709,0.5062674237207085,0.4797676488328158,0.3716650689494684
c_25911,1613,5.059516429014259,1.6044142423548655,0.7453771191891321,0.9316898168059488,0.15734982902320058,0.6528684777019866
c_13518,1613,2.6001239925604462,0.3071944189512087,0.6933625794112573,0.1743939849500703,0.024571191963817948,0.19361206863504432
c_53463,1613,5.076875387476751,0.18392940067995867,0.7241779795392542,0.282096746546434,0.028880823111560712,0.26096653948405435
c_65935,1613,25.44203347799132,0.5206974606660373,0.778808979124405,0.4679024456067183,0.36491769490984133,0.40774581243462993
c_56943,1613,20.7606943583385,0.3172955558503581,0.9075206045155122,0.8776837002857919,0.9103416589716787,0.6900185500463749
c_46973,1613,8.415995040297583,0.6055246647219549,0.8910717557574179,0.8138316784155807,0.8297086530709837,0.6179558581660934
c_22160,1613,2.7613143211407314,0.3153544921038012,0.6855362954900048,0.08542400023611228,0.014334823659132183,0.1719762095305979
c_63041,1613,0.0,,,,,
c_39628,1613,4.259764414135152,0.38817212457649647,0.7980072738254511,0.5165732718810675,0.36834621214184504,0.3845440811078602
c_50561,1613,14.72101673899566,0.4397641551490137,0.8089612712115426,0.6225243268163809,0.601270167939346,0.49300784575389545
c_7470,1613,7.411035337879727,1.591129336726498,0.6822528905494143,0.7251443708397121,0.13932339477864533,0.5264960403932067
c_496,1613,0.6460012399256044,0.7402598495890668,0.9150801288831351,0.7955286081896278,0.9112231491719399,0.6204837731916251
c_5602,1613,12.015499070055796,0.5029564698101145,0.9166633907241664,0.8560627960171276,0.8959949792300366,0.6577568847762514
c_14537,1613,31.121512709237447,0.3232419168816278,0.8806680624656681,0.6617435818557299,0.4923450432049754,0.4583112519393734
c_16984,1613,7.246125232486051,0.20128229908077078,0.8225113622442857,0.538913529484518,0.5021565848703115,0.4012353038325983
c_54165,1613,10.364538127712338,0.3805223568316248,0.8626699981533301,0.5613660293689631,0.466213146517103,0.4474725712743125
c_27904,1613,5.009299442033478,0.20487297943405336,0.6510602995905761,0.0015821904635986228,-0.014077524499050852,0.17686358965975701
c_67372,1613,12.822690638561687,0.5255179713371225,0.8735734578101723,0.7867167197440899,0.7304581918159493,0.5755599774215419
c_2205,1613,11.926224426534407,0.23815272171504623,0.7254843196757338,0.2974657090964114,0.21861992477111516,0.25835892340525535
c_24459,1613,19.644141351518908,0.3020966196640471,0.8945747864951014,0.7611174844981724,0.7024629563857656,0.5779282609278205
c_66643,1613,7.890886546807192,0.31126565385363075,0.8235569963272822,0.6976691653807101,0.5893140490199128,0.5376948845207989
c_7641,1613,1.778053316800992,0.4547473755213265,0.6938233951084917,0.06039004165141915,0.12211889412524533,0.1844182521301888
c_42938,1613,24.805331680099194,0.32177766733066776,0.9128378386668817,0.8007565242344757,0.8150136023128096,0.6042053804048465
c_45314,1613,21.497830130192188,0.34802159566202145,0.9371520815542509,0.8373222283921116,0.8258337696977653,0.6237745370563159
c_50072,1613,0.0,,,,,
c_60462,1613,5.1692498450093,0.29734666675109717,0.7493005707168517,0.31149108864202496,0.21789631247754845,0.2601934569306916
c_56946,1613,6.150030998140112,0.4695631171703797,0.7844911025464989,0.3764361687400061,0.26097379192325043,0.3284084769453912
c_35764,1613,6.424674519528828,0.33959282807885655,0.7326976794037324,0.18685245928823743,0.09730194502013738,0.24099379185763936
c_11889,1613,2.977681339119653,0.6207654625505538,0.6749450024157626,0.16379191917832384,0.07292868741450939,0.2123387081467577
c_9392,1613,3.810291382517049,0.2515598231144677,0.850474267551757,0.40515361856199544,0.41741739874150013,0.3230072361469364
c_23547,1613,11.98326100433974,0.4196503288924495,0.8541404453134295,0.5625406827322259,0.47886903231169486,0.4342781585875255
c_40490,1613,1.2045877247365158,0.45964379907812386,0.6556779574357247,0.08925318169749188,-0.03848689725432457,0.18913534906706364
c_40344,1613,37.41847489150651,0.32396695157834704,0.9205063023591886,0.8746000221327384,0.8919577928583655,0.6734731314319782
c_62539,1613,3.579045257284563,0.18914214088119807,0.7932225701807067,0.35857958260553036,0.2414692219527072,0.28257382078839566
c_15889,1613,13.803471791692498,0.5119391720870365,0.8802652735391243,0.8378711731931571,0.8713672869646932,0.6379699497540121
c_53465,1613,15.748915065096094,0.3944124416036161,0.9025421484429836,0.7773990100247746,0.8051992094474236,0.5828134764930103
c_791,1613,1.221946683199008,0.6685690496451705,0.64278464516239,-4.8763723505109916e-05,0.057935501059424986,0.1840411438501215
c_3377,1613,5.459392436453813,0.4693075845203988,0.789280892640196,0.38563176264701876,0.3003267001874056,0.3293202950889417
c_65466,1613,4.409795412275264,0.1879571265630666,0.7388574211865583,0.23671857575555144,0.21962851945055556,0.2935999431078282
c_46169,1613,1.510229386236826,0.3884348298165626,0.7496938827307705,0.3443459445399365,0.04202372766080416,0.28256763594992107
c_68967,1613,12.59826410415375,0.39755208663797686,0.901262232660429,0.7862701650102853,0.814532135754943,0.598943103681911
c_61903,1613,6.01673899566026,0.5101119967768547,0.8624639719300999,0.7985007646754925,-0.09709976902864582,0.5177560798028062
c_47949,1613,3.610043397396156,0.3331919622304349,0.7415545811911642,0.2156950996595529,0.05564126297232606,0.23157263506817016
c_38776,1613,20.75139491630502,0.446335761243068,0.9331257761007294,0.8111532076844514,0.8986734141342253,0.623619110550111
c_61920,1613,0.36763794172349656,1.402769870447893,0.7633743604016097,0.1268544163015784,-0.02815052973755648,0.1985881913926283
c_57004,1613,3.874767513949163,0.2602868079638305,0.6758744668024229,0.08322713407472394,0.031238503285695374,0.18301563354764305
c_70448,1613,8.461252324860508,0.17677924631223438,0.7132059665601996,0.22076834705323628,0.1718463702240962,0.2083200271230723
c_29935,1613,15.422814631122133,0.11469999059655092,0.7359171220582867,0.26065841151498736,0.12417169046322077,0.24842175079350237
c_29353,1613,26.262864228146313,0.3384261132977999,0.8970035059719307,0.8333978544409719,0.8649002395200129,0.6543930388175048
c_56236,1613,4.491010539367638,0.5331408752918478,0.7390311634443881,0.19396677165373835,-0.013453358819708152,0.19572146030533433
c_65018,1613,17.487290762554245,0.30363133473452164,0.8410151732795715,0.7025561232000433,0.7283103922691206,0.4973621930125517
c_17826,1613,7.917544947303162,0.3297693631164412,0.8968207481116138,0.7228571831703792,0.6739363146395898,0.5642976066644148
c_4461,1613,16.977061376317423,0.4193588656419879,0.9406127710657253,0.8753678939364842,0.9213087794234415,0.6841400601454126
c_48485,1613,1.2318660880347179,0.3957114124746876,0.6829043819479912,0.08924239475026174,0.04439393646652147,0.17964160433547305
c_21396,1613,6.479231246125233,0.3377942595889566,0.7547681153566539,0.13223346324093618,0.03888434667290084,0.1096067593370269
c_54687,1613,1.7352758834469932,0.4573547446525207,0.6817885920175984,0.08864630758985555,-0.029142867385944564,0.19722172127475301
c_18294,1613,13.349659020458773,0.4564113252541014,0.895976846371717,0.767463979730281,0.6970951954622128,0.5290102896192179
c_29985,1613,20.94916305021699,0.4414963238843082,0.8906603346233856,0.7668421738995366,0.8052004498797727,0.6222681584921652
c_29308,1613,6.738375697458152,0.8973082604471696,0.7622295264595937,0.27623631554423217,0.178946894085551,0.23405587637057734
c_6277,1613,20.293862368257905,0.44832780412301104,0.9078286369089643,0.78876701433003,0.8270865041496344,0.5951537160283897
c_470,1613,18.629882207067578,0.3096153480165322,0.8755360224415283,0.7233296983956442,0.7906132986720202,0.556548864538537
c_52704,1613,2.9504029758214507,0.6045694070003159,0.7312433454053634,0.347683671781452,0.06535181496280909,0.25814592222738264
c_64327,1613,8.652820830750155,0.24477201890786257,0.7912709098850517,0.4594103050572809,0.5186746742453326,0.35599526244227664
c_52600,1613,15.261624302541847,0.5532563867619588,0.772918030015898,0.4277221364607471,0.40035931527761426,0.3664715812878587
c_22342,1613,2.190328580285183,0.38659776919017447,0.7010705207818422,0.1327167803559882,-0.13188674323013166,0.19167525886634418
c_13314,1613,11.848729076255424,0.3508607316887113,0.9109135040975765,0.8113486646894446,0.866356752888667,0.6198442579241312
c_23392,1613,5.198388096714197,0.5703343153985095,0.7322251255462948,0.7201674945442698,0.13923787829907291,0.5245204477824518
c_66919,1613,9.497210167389957,0.5092438365295902,0.8235390875437834,0.6004459277396439,0.5484718119444191,0.41781690510772007
c_50819,1613,2.5871047737135773,0.4102491315357722,0.727756703599295,0.17410149567074054,0.04011114651081865,0.22755364245221865
c_22933,1613,8.835089894606323,0.18867495604261164,0.834518026502008,0.5312597704520767,0.46504080047670476,0.3876772124142145
c_35159,1613,1.2492250464972101,0.4329387000029121,0.7159333322191599,0.04906823277486662,0.03453020181688199,0.1792199368652253
c_23291,1613,6.690638561686299,0.412742224667455,0.9044247839169869,0.8064600557452901,0.8044285988083303,0.6111972774632881
c_38414,1613,5.406075635461872,0.2858173654039717,0.770437317205746,0.3247551238025102,0.34622050425994233,0.30222553212516934
c_62402,1613,2.028518288902666,0.39786964606402797,0.6753857327924767,-0.058664074536662614,0.03386175780692206,0.18470460907504638
c_55230,1613,0.0,,,,,
c_18362,1613,0.0,,,,,
c_66509,1613,9.326100433973961,0.30246262543350166,0.8909165496150062,0.7487899700850714,0.784318669003221,0.5930022614376896
c_33694,1613,1.1934283942963422,0.3967627477766473,0.6937079997331157,-0.02332936548635302,0.02930304822323848,0.1743134227833284
c_30702,1613,0.0,,,,,
c_40221,1613,0.0018598884066955983,23.1660671385254,0.4775508317986938,-0.0018773466833541524,-0.0022692889561270633,0.08492231219851842
c_60558,1613,6.105393676379418,0.28360639540646837,0.7430426911450404,0.6919850384300269,0.3705977161156919,0.47449443894408994
c_29659,1613,10.256664600123992,0.19682622004117536,0.823223647180517,0.3256756664742785,0.1389721864181843,0.26537444695157664
c_11655,1613,16.23620582765034,0.5557277206985567,0.935545797655511,0.8980999187638855,0.9494559620944419,0.7092432326190518
